field,record_index,narrative_complexity,narrative_coherence,framing_conflict,mutual_information,entanglement_strength,sentiment_entropy,sentiment_coherence,average_sentiment
影片對話,159,0,0.7616268819396721,0.498,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.022556390977443608
影片對話,160,0,0.8180675722379168,0.514,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006756756756756757
影片對話,161,0,0.8745303538746312,0.483,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.01048951048951049
影片對話,162,0,0.7529759558777853,0.518,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.01545253863134658
影片對話,163,0,0.647419034727398,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.027972027972027972
影片對話,164,0,0.7857013629334438,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.003389830508474576
影片對話,165,0,0.7143755462303449,0.492,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.002717391304347826
影片對話,166,0,0.7845427883619218,0.505,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.007575757575757576
影片對話,167,0,0.6033785187746745,0.499,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0111731843575419
影片對話,168,0,0.8748726291533617,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0055248618784530384
影片對話,169,0,0.875555554392877,0.503,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.027932960893854747
影片對話,170,0,0.6848635181809705,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.019830028328611898
影片對話,171,0,0.8886521825303808,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,172,0,0.8697595160625832,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,173,0,0.749962315604912,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.012711864406779662
影片對話,174,0,0.7917243993970096,0.505,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,175,0,0.7585768256788752,0.461,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.004629629629629629
影片對話,176,0,0.7319751002977615,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.028409090909090908
影片對話,177,0,0.8272270297560965,0.515,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.031007751937984496
影片對話,178,0,0.8242604525596168,0.489,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005235602094240838
影片對話,179,0,0.7387242687079641,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.02857142857142857
影片對話,180,0,0.8982796413597695,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004405286343612335
影片對話,181,0,0.8381098851357776,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.02142857142857143
影片對話,182,0,0.8886159263122089,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.014563106796116505
影片對話,183,0,0.7846394728210675,0.528,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.012269938650306749
影片對話,184,0,0.7355736441063465,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004166666666666667
影片對話,185,0,0.722939374203676,0.521,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.007407407407407408
影片對話,186,0,0.6560815305350141,0.514,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.024096385542168676
影片對話,187,0,0.8687957057618045,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.007352941176470588
影片對話,188,0,0.798352817943307,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.04081632653061224
影片對話,189,0,0.8153175578089429,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,190,0,0.8697595160625832,0.505,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.022900763358778626
影片對話,191,0,0.6609216274355261,0.48,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,192,0,0.6615826414241496,0.498,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,193,0,0.7935339078758745,0.499,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.014285714285714285
影片對話,194,0,0.8473464097707687,0.52,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.022556390977443608
影片對話,195,0,0.5640500216259794,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005
影片對話,196,0,0.8393021157892402,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008620689655172414
影片對話,197,0,0.8685356303545195,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008771929824561403
影片對話,198,0,0.825347157429659,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00819672131147541
影片對話,199,0,0.7786987278402722,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.018518518518518517
影片對話,200,0,0.7901175906492328,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,201,0,0.7616268819396722,0.483,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.028985507246376812
影片對話,202,0,0.6974107397538352,0.479,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.021645021645021644
影片對話,203,0,0.7865534844040102,0.485,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010101010101010102
影片對話,204,0,0.798352817943307,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.04081632653061224
影片對話,205,0,0.7426411426851203,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,206,0,0.7855432265997915,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.003115264797507788
影片對話,207,0,0.8227948825260981,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,208,0,0.8358568252328065,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005847953216374269
影片對話,209,0,0.893158535644563,0.48,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.005333333333333333
影片對話,210,0,0.9106736636899884,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,211,0,0.8205746107585423,0.455,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,212,0,0.7384179492337881,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0038461538461538464
影片對話,213,0,0.6720159007122251,0.498,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,214,0,0.6830072331161654,0.488,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,215,0,0.7399603805533486,0.503,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005434782608695652
影片對話,216,0,0.7112956764501721,0.52,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0136986301369863
影片對話,217,0,0.8069660766310837,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008333333333333333
影片對話,218,0,0.8305686238464739,0.524,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,219,0,0.7981647580618058,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,220,0,0.6534520209387238,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006802721088435374
影片對話,221,0,0.7665184237934153,0.499,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.005714285714285714
影片對話,222,0,0.6948350261105216,0.517,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008928571428571428
影片對話,223,0,0.688768025360584,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.02027027027027027
影片對話,224,0,0.7568053919419032,0.487,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004464285714285714
影片對話,225,0,0.860801887488499,0.496,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.004310344827586207
影片對話,226,0,0.766578174055638,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,227,0,0.6913963690228557,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.009569377990430622
影片對話,228,0,0.6745246141710534,0.51,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.011764705882352941
影片對話,229,0,0.825165088133486,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005291005291005291
影片對話,230,0,0.6534520209387242,0.516,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.019736842105263157
影片對話,231,0,0.8069660766310838,0.479,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008064516129032258
影片對話,232,0,0.7854144841491508,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008064516129032258
影片對話,233,0,0.6484305005088136,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.02040816326530612
影片對話,234,0,0.7131646182018322,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.013333333333333334
影片對話,235,0,0.7137459358501429,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,236,0,0.7845427883619221,0.496,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.004761904761904762
影片對話,237,0,0.9049963533878027,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.012195121951219513
影片對話,238,0,0.7805813651995287,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.009708737864077669
影片對話,239,0,0.8495852831159146,0.476,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006622516556291391
影片對話,240,0,0.6935900423138208,0.487,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.004329004329004329
影片對話,241,0,0.8842360433644235,0.477,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,242,0,0.7808109707814941,0.473,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.006872852233676976
影片對話,243,0,0.9295803408081198,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.009316770186335404
影片對話,244,0,0.651499851106031,0.482,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00625
影片對話,245,0,0.6149051585276906,0.491,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.006329113924050633
影片對話,246,0,0.6099952386123539,0.478,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005847953216374269
影片對話,247,0,0.6560815305350141,0.496,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0064516129032258064
影片對話,248,0,0.7890488841482882,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.025830258302583026
影片對話,249,0,0.7854957888962733,0.515,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005952380952380952
影片對話,250,0,0.6357599748446379,0.466,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.014018691588785047
影片對話,251,0,0.6265168957430522,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,252,0,0.6380407537557595,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.005
影片對話,253,0,0.661582641424149,0.483,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,254,0,0.6380407537557599,0.475,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004784688995215311
影片對話,255,0,0.7000753411589462,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.007352941176470588
影片對話,256,0,0.7419887844289146,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.005235602094240838
影片對話,257,0,0.8022715628127288,0.515,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.00625
影片對話,258,0,0.7406322134708507,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.019801980198019802
影片對話,259,0,0.7434289137198957,0.55,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010416666666666666
影片對話,260,0,0.740632213470851,0.505,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008771929824561403
影片對話,261,0,0.8884730395719476,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010362694300518135
影片對話,262,0,0.7865534844040104,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.006172839506172839
影片對話,263,0,0.7259923259670882,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.022988505747126436
影片對話,264,0,0.7684695707258631,0.498,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006097560975609756
影片對話,265,0,0.8102983845397902,0.472,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0078125
影片對話,266,0,0.8600302300988432,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.006024096385542169
影片對話,267,0,0.6609216274355256,0.52,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,268,0,0.740632213470851,0.483,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.03333333333333333
影片對話,269,0,0.8797486689282213,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.024390243902439025
影片對話,270,0,0.8974551459982136,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.014285714285714285
影片對話,271,0,0.8722386325958708,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00510204081632653
影片對話,272,0,0.7953756983946529,0.534,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0056179775280898875
影片對話,273,0,0.8389103022148587,0.515,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.007575757575757576
影片對話,274,0,0.7935339078758747,0.513,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.04838709677419355
影片對話,275,0,0.9664882833278833,0.467,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.013605442176870748
影片對話,276,0,0.8227948825260981,0.488,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.02631578947368421
影片對話,277,0,0.817372007434678,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,278,0,0.8684562210843171,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.025510204081632654
影片對話,279,0,0.8169344339676714,0.474,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0136986301369863
影片對話,280,0,0.7964342140717837,0.469,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006944444444444444
影片對話,281,0,0.6666436333692272,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.015748031496062992
影片對話,282,0,0.8277682553517223,0.513,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004761904761904762
影片對話,283,0,0.8670629194071148,0.468,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008620689655172414
影片對話,284,0,0.6534520209387238,0.479,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.007874015748031496
影片對話,285,0,0.710067266048208,0.527,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0091324200913242
影片對話,286,0,0.6908143066945569,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,287,0,0.7611664297623236,0.518,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.017543859649122806
影片對話,288,0,0.6849890347378702,0.477,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008888888888888889
影片對話,289,0,0.858901952825325,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片對話,290,0,0.8950175620641264,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0036101083032490976
影片對話,291,0,0.6797517411470112,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005263157894736842
影片對話,292,0,0.6386028801338828,0.517,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.012658227848101266
影片對話,293,0,0.660921627435526,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006944444444444444
影片對話,294,0,0.6720159007122253,0.506,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.00784313725490196
影片對話,295,0,0.7137459358501429,0.476,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.014388489208633094
影片對話,296,0,0.747102542552009,0.505,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.005076142131979695
影片對話,297,0,0.7935339078758745,0.503,,,0,1.0,0.0
影片描述,0,0,0.7799931882434114,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,1,0,0.6099952386123539,0.517,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,2,0,0.5640500216259794,0.513,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008403361344537815
影片描述,3,0,0.7051558879409513,0.487,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,4,0,0.7345342479764846,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,5,0,0.9555820545581875,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,6,0,0.7675459099111628,0.48,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,7,0,0.8597169445453003,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,8,0,0.7854144841491506,0.494,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,9,0,0.815317557808943,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.015625
影片描述,10,0,0.8725917203383323,0.52,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006329113924050633
影片描述,11,0,0.8315715193748476,0.533,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,12,0,0.7257351512244077,0.496,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.007246376811594203
影片描述,13,0,0.8854806865801628,0.494,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.010752688172043012
影片描述,14,0,0.6609216274355261,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,15,0,0.7434289137198955,0.518,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,16,0,0.7434289137198957,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,17,0,0.9188333238195641,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.01098901098901099
影片描述,18,0,0.5640500216259794,0.497,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.023529411764705882
影片描述,19,0,0.7434289137198956,0.484,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.0055248618784530384
影片描述,20,0,0.949024382686616,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,21,0,0.7665184237934153,0.496,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.00558659217877095
影片描述,22,0,0.6380407537557599,0.522,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,23,0,0.9049739643826308,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.01834862385321101
影片描述,24,0,0.7030873253230108,0.485,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,25,0,0.708419417378497,0.499,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.018518518518518517
影片描述,26,0,0.777673673099869,0.495,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,27,0,0.7710227966308594,0.517,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.013513513513513514
影片描述,28,0,0.7399603805533488,0.484,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,29,0,0.8250050427547655,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,30,0,0.6654219536428057,0.49,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,31,0,0.9014033053366559,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,32,0,0.7824162252007764,0.522,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,33,0,0.8878106332871614,0.507,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.005714285714285714
影片描述,34,0,0.7399603805533486,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,35,0,0.6609216274355261,0.521,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.013157894736842105
影片描述,36,0,0.8624034815365798,0.518,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.023809523809523808
影片描述,37,0,0.7935339078758745,0.494,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.009259259259259259
影片描述,38,0,0.7710227966308595,0.478,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,39,0,0.7406322134708511,0.504,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.006060606060606061
影片描述,40,0,0.7319942000111477,0.508,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,41,0,0.8854806865801627,0.477,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.012048192771084338
影片描述,42,0,0.8790222705072115,0.498,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010101010101010102
影片描述,43,0,0.8315715193748476,0.483,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,44,0,0.7635873829472818,0.503,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.028169014084507043
影片描述,45,0,0.6424676585181086,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,46,0,0.7710227966308594,0.519,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,47,0,0.8854806865801627,0.488,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.01020408163265306
影片描述,48,0,0.8936952331137836,0.527,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,49,0,0.9339908083211503,0.487,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.011627906976744186
影片描述,50,0,0.8173934067786046,0.52,1.8156957082998173e-15,5.53440079829327e-16,0,0.9999999999999999,-0.046875
影片描述,51,0,0.6606788564361061,0.485,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,52,0,0.8597169445453003,0.509,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,53,0,0.7319942000111475,0.528,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008620689655172414
影片描述,54,0,0.6609216274355262,0.473,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,55,0,0.7614632314583036,0.474,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.004629629629629629
影片描述,56,0,0.7988327989500175,0.467,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.012658227848101266
影片描述,57,0,0.8354959172923968,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,58,0,0.6265168957430522,0.479,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008333333333333333
影片描述,59,0,0.8797486689282213,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.007874015748031496
影片描述,60,0,0.5640500216259794,0.54,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.025
影片描述,61,0,0.6887680253605839,0.5,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,62,0,0.9002824599793442,0.52,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.017241379310344827
影片描述,63,0,0.7234903745819898,0.501,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,64,0,0.7611664297623236,0.511,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.02127659574468085
影片描述,65,0,0.8601177184824478,0.481,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,66,0,0.6609216274355261,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.01020408163265306
影片描述,67,0,0.6534520209387238,0.512,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,68,0,0.7399603805533488,0.525,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,69,0,0.7929345371306853,0.516,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,70,0,0.7935339078758745,0.517,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.010526315789473684
影片描述,71,0,0.8622002788156029,0.467,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.011904761904761904
影片描述,72,0,0.6830072331161652,0.51,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,0.0
影片描述,73,0,0.6265168957430522,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.01694915254237288
影片描述,74,0,0.9173500386407082,0.493,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.03007518796992481
影片描述,75,0,0.7967195305007706,0.502,1.8156957082998173e-15,5.53440079829327e-16,0,1.0,-0.008771929824561403
